Red,Green,Blue,HueCode,HueNum,Value,Chroma,Remarks
136,34,119,RP,1.3,3.29,11.38,
136,34,136,P,9.05,3.38,12.77,
136,34,153,P,6.88,3.48,14.44,
136,34,170,P,5.16,3.59,16.17,
136,34,187,P,3.69,3.71,18.08,
136,34,204,P,2.54,3.85,19.91,
136,34,221,P,1.74,3.98,22.21,
136,34,238,P,1.1,4.13,23.88,
136,34,255,P,0.59,4.28,25.28,
136,51,0,YR,2.7,3.27,9.51,
136,51,17,YR,1.97,3.28,8.96,
136,51,34,YR,0.51,3.29,8.15,
136,51,51,R,7.2,3.32,7.58,
136,51,68,R,2.78,3.35,7.42,
136,51,85,RP,8.19,3.4,7.75,
136,51,102,RP,4.31,3.46,8.58,
136,51,119,RP,1.44,3.53,9.77,
136,51,136,P,8.94,3.61,11.28,
136,51,153,P,6.72,3.7,13.04,
136,51,170,P,5.02,3.81,14.89,
136,51,187,P,3.51,3.92,16.85,
136,51,204,P,2.39,4.04,18.75,
136,51,221,P,1.63,4.17,20.5,
136,51,238,P,1.01,4.31,22.41,
136,51,255,P,0.53,4.45,24.07,
136,68,0,YR,5.65,3.61,8.72,
136,68,17,YR,4.96,3.62,8.11,
136,68,34,YR,3.65,3.63,7.27,
136,68,51,YR,1.25,3.65,6.36,
136,68,68,R,6.79,3.68,5.86,
136,68,85,R,0.77,3.72,5.99,
136,68,102,RP,5.34,3.78,6.61,
136,68,119,RP,1.77,3.84,7.79,
136,68,136,P,8.81,3.91,9.48,
136,68,153,P,6.48,3.99,11.41,
136,68,170,P,4.75,4.09,13.19,
136,68,187,P,3.24,4.19,15.01,
136,68,204,P,2.17,4.3,16.9,
136,68,221,P,1.44,4.42,18.75,
136,68,238,P,0.87,4.55,20.57,
136,68,255,P,0.41,4.68,22.46,
136,85,0,YR,9.51,4,8.28,
136,85,17,YR,9.04,4.01,7.67,
136,85,34,YR,8.1,4.02,6.75,
136,85,51,YR,6.22,4.04,5.64,
136,85,68,YR,3,4.07,4.66,
136,85,85,R,7.19,4.11,4.16,
136,85,102,RP,8.39,4.15,4.54,
136,85,119,RP,2.69,4.21,5.47,
136,85,136,P,8.74,4.27,6.99,
136,85,153,P,6.11,4.34,8.85,
136,85,170,P,4.25,4.43,10.79,
136,85,187,P,2.76,4.52,12.75,
136,85,204,P,1.81,4.62,14.76,
136,85,221,P,1.14,4.72,16.76,
136,85,238,P,0.64,4.84,18.81,
136,85,255,P,0.27,4.96,20.76,
136,102,0,Y,3.79,4.44,7.77,
136,102,17,Y,3.49,4.44,7.25,
136,102,34,Y,2.89,4.46,6.36,
136,102,51,Y,1.89,4.47,5.3,
136,102,68,Y,0.09,4.5,4.12,
136,102,85,YR,6.76,4.53,3.13,
136,102,102,R,9.02,4.57,2.57,
136,102,119,RP,5.3,4.61,3.1,
136,102,136,P,8.81,4.67,4.44,
136,102,153,P,5.48,4.74,6.27,
136,102,170,P,3.35,4.81,8.26,
136,102,187,P,2.02,4.89,10.47,
136,102,204,P,1.2,4.98,12.6,
136,102,221,P,0.67,5.08,14.6,
136,102,238,P,0.3,5.18,16.52,
136,102,255,PB,9.99,5.29,18.51,
136,119,0,Y,7.95,4.9,7.87,
136,119,17,Y,7.84,4.91,7.42,
136,119,34,Y,7.62,4.92,6.62,
136,119,51,Y,7.25,4.93,5.58,
136,119,68,Y,6.58,4.95,4.49,
136,119,85,Y,5.2,4.98,3.3,
136,119,102,Y,2.82,5.01,2.12,
136,119,119,YR,4.69,5.06,1.15,
136,119,136,P,9.73,5.1,1.9,
136,119,153,P,3.66,5.16,3.76,
136,119,170,P,1.65,5.23,5.82,
136,119,187,P,0.72,5.3,8,
136,119,204,P,0.18,5.38,10.24,
136,119,221,PB,9.89,5.47,12.28,
136,119,238,PB,9.68,5.56,14.23,
136,119,255,PB,9.51,5.66,15.94,
136,136,0,GY,1.46,5.39,8.6,
136,136,17,GY,1.5,5.39,8.13,
136,136,34,GY,1.55,5.4,7.5,
136,136,51,GY,1.65,5.41,6.6,
136,136,68,GY,1.8,5.43,5.52,
136,136,85,GY,2.05,5.45,4.36,
136,136,102,GY,2.46,5.48,3.13,
136,136,119,GY,3.59,5.52,1.88,
136,136,136,GY,7.82,5.56,0.66,
136,136,153,PB,4.97,5.62,1.47,
136,136,170,PB,7.57,5.67,3.73,
136,136,187,PB,8.17,5.74,5.82,
136,136,204,PB,8.44,5.81,8.1,
136,136,221,PB,8.57,5.89,10.3,
136,136,238,PB,8.68,5.97,12.23,
136,136,255,PB,8.72,6.07,14.04,
136,153,0,GY,3.83,5.88,9.68,
136,153,17,GY,3.91,5.89,9.35,
136,153,34,GY,4.07,5.9,8.77,
136,153,51,GY,4.36,5.91,7.92,
136,153,68,GY,4.82,5.92,7,
136,153,85,GY,5.36,5.94,5.96,
136,153,102,GY,6.05,5.97,4.81,
136,153,119,GY,7.31,6,3.63,
136,153,136,G,0.02,6.04,2.47,
136,153,153,G,9.46,6.09,1.7,
136,153,170,B,6.82,6.14,2.29,
136,153,187,PB,3.31,6.2,4.22,
136,153,204,PB,5.63,6.26,6.11,
136,153,221,PB,6.59,6.33,8.17,
136,153,238,PB,7.16,6.41,10.11,
136,153,255,PB,7.53,6.5,11.81,
136,170,0,GY,5.41,6.4,10.94,
136,170,17,GY,5.47,6.4,10.64,
136,170,34,GY,5.6,6.4,10.1,
136,170,51,GY,5.81,6.41,9.42,
136,170,68,GY,6.14,6.43,8.56,
136,170,85,GY,6.65,6.45,7.57,
136,170,102,GY,7.4,6.47,6.54,
136,170,119,GY,8.54,6.5,5.45,
136,170,136,G,0.39,6.54,4.34,
136,170,153,G,3.61,6.58,3.36,
136,170,170,BG,3.14,6.62,2.82,
136,170,187,B,3.39,6.68,3.18,
136,170,204,PB,0.13,6.73,4.72,
136,170,221,PB,3.26,6.8,6.52,
136,170,238,PB,5.18,6.87,8.33,
136,170,255,PB,6.04,6.94,10.04,
136,187,0,GY,6.32,6.91,12.32,
136,187,17,GY,6.39,6.92,12.05,
136,187,34,GY,6.51,6.92,11.63,
136,187,51,GY,6.73,6.93,10.99,
136,187,68,GY,7.06,6.94,10.18,
136,187,85,GY,7.53,6.96,9.28,
136,187,102,GY,8.21,6.98,8.33,
136,187,119,GY,9.2,7.01,7.3,
136,187,136,G,0.5,7.04,6.25,
136,187,153,G,2.3,7.08,5.23,
136,187,170,G,6.52,7.12,4.41,
136,187,187,BG,4.4,7.17,3.94,
136,187,204,B,1.99,7.22,4.11,
136,187,221,B,7.86,7.28,5.29,
136,187,238,PB,1.3,7.34,6.83,
136,187,255,PB,3.51,7.41,8.39,
136,204,0,GY,7.04,7.44,13.43,
136,204,17,GY,7.11,7.44,13.22,
136,204,34,GY,7.23,7.44,12.84,
136,204,51,GY,7.43,7.45,12.27,
136,204,68,GY,7.72,7.46,11.57,
136,204,85,GY,8.13,7.48,10.75,
136,204,102,GY,8.72,7.5,9.85,
136,204,119,GY,9.54,7.52,8.89,
136,204,136,G,0.56,7.55,7.93,
136,204,153,G,1.84,7.58,6.89,
136,204,170,G,4.04,7.62,6.01,
136,204,187,G,8.72,7.66,5.31,
136,204,204,BG,5.13,7.71,4.96,
136,204,221,B,1.22,7.76,5.02,
136,204,238,B,6.1,7.82,5.83,
136,204,255,B,9.78,7.88,7.04,
136,221,0,GY,7.61,7.96,14.59,
136,221,17,GY,7.67,7.96,14.4,
136,221,34,GY,7.77,7.97,14.08,
136,221,51,GY,7.95,7.97,13.61,
136,221,68,GY,8.21,7.99,12.99,
136,221,85,GY,8.58,8,12.23,
136,221,102,GY,9.08,8.02,11.36,
136,221,119,GY,9.76,8.04,10.43,
136,221,136,G,0.59,8.06,9.54,
136,221,153,G,1.59,8.09,8.58,
136,221,170,G,3.01,8.13,7.57,
136,221,187,G,5.38,8.17,6.68,
136,221,204,BG,0.22,8.21,6.1,
136,221,221,BG,5.65,8.26,5.76,
136,221,238,B,0.78,8.31,5.72,
136,221,255,B,4.82,8.37,6.26,
136,238,0,GY,8.02,8.48,15.62,
136,238,17,GY,8.07,8.49,15.46,
136,238,34,GY,8.16,8.49,15.18,
136,238,51,GY,8.31,8.5,14.74,
136,238,68,GY,8.55,8.51,14.14,
136,238,85,GY,8.87,8.52,13.41,
136,238,102,GY,9.31,8.53,12.58,
136,238,119,GY,9.9,8.55,11.68,
136,238,136,G,0.54,8.58,10.75,
136,238,153,G,1.35,8.6,9.81,
136,238,170,G,2.39,8.63,8.89,
136,238,187,G,4.01,8.67,8.04,
136,238,204,G,6.86,8.71,7.23,
136,238,221,BG,1.4,8.75,6.67,
136,238,238,BG,6.05,8.8,6.32,
136,238,255,B,0.51,8.85,6.26,
136,255,0,GY,8.35,9,16.68,
136,255,17,GY,8.39,9,16.55,
136,255,34,GY,8.47,9.01,16.32,
136,255,51,GY,8.6,9.01,15.97,
136,255,68,GY,8.79,9.02,15.52,
136,255,85,GY,9.06,9.03,14.97,
136,255,102,GY,9.43,9.05,14.32,
136,255,119,GY,9.91,9.07,13.61,
136,255,136,G,0.42,9.09,12.88,
136,255,153,G,1.06,9.11,12.16,
136,255,170,G,1.91,9.14,11.46,
136,255,187,G,3.12,9.17,10.93,
136,255,204,G,4.61,9.21,10.42,
136,255,221,G,7.79,9.24,10.15,
136,255,238,BG,1.95,9.29,10.14,
136,255,255,BG,5.91,9.33,10.39,
153,0,0,R,9.62,3.09,12.75,
153,0,17,R,8.49,3.1,12.36,
153,0,34,R,6.54,3.11,11.89,
153,0,51,R,3.93,3.14,11.59,
153,0,68,R,0.87,3.18,11.61,
153,0,85,RP,7.95,3.23,12.02,
153,0,102,RP,5.19,3.29,12.78,
153,0,119,RP,2.86,3.37,13.69,
153,0,136,RP,0.9,3.46,14.89,
153,0,153,P,9,3.55,16.3,
153,0,170,P,7.19,3.66,17.75,
153,0,187,P,5.64,3.78,19.54,
153,0,204,P,4.34,3.91,21.47,
153,0,221,P,3.19,4.05,23.35,
153,0,238,P,2.3,4.19,24.78,
153,0,255,P,1.63,4.34,26.06,
153,17,0,YR,0.01,3.18,12.25,
153,17,17,R,8.95,3.18,11.88,
153,17,34,R,7.07,3.2,11.39,
153,17,51,R,4.4,3.23,11.07,
153,17,68,R,1.3,3.26,11.07,
153,17,85,RP,8.19,3.31,11.47,
153,17,102,RP,5.31,3.37,12.2,
153,17,119,RP,2.92,3.45,13.14,
153,17,136,RP,0.91,3.53,14.34,
153,17,153,P,8.96,3.63,15.81,
153,17,170,P,7.14,3.73,17.31,
153,17,187,P,5.6,3.85,19.1,
153,17,204,P,4.31,3.97,21.03,
153,17,221,P,3.16,4.11,22.8,
153,17,238,P,2.27,4.25,24.32,
153,17,255,P,1.61,4.39,25.66,
153,34,0,YR,0.59,3.33,11.65,
153,34,17,R,9.92,3.34,11.14,
153,34,34,R,8.11,3.35,10.63,
153,34,51,R,5.3,3.38,10.23,
153,34,68,R,2.15,3.41,10.16,
153,34,85,RP,8.7,3.46,10.54,
153,34,102,RP,5.59,3.52,11.24,
153,34,119,RP,3.05,3.59,12.17,
153,34,136,RP,0.92,3.67,13.45,
153,34,153,P,8.9,3.76,14.95,
153,34,170,P,7.05,3.86,16.53,
153,34,187,P,5.54,3.97,18.36,
153,34,204,P,4.24,4.09,20,
153,34,221,P,3.1,4.22,21.85,
153,34,238,P,2.22,4.35,23.47,
153,34,255,P,1.57,4.49,24.95,
153,51,0,YR,1.71,3.57,10.86,
153,51,17,YR,1.09,3.57,10.35,
153,51,34,R,9.89,3.59,9.62,
153,51,51,R,7.23,3.61,9.12,
153,51,68,R,3.69,3.64,8.94,
153,51,85,RP,9.79,3.69,9.17,
153,51,102,RP,6.15,3.74,9.89,
153,51,119,RP,3.31,3.8,10.87,
153,51,136,RP,0.95,3.87,12.15,
153,51,153,P,8.8,3.96,13.74,
153,51,170,P,6.93,4.05,15.31,
153,51,187,P,5.43,4.16,16.95,
153,51,204,P,4.1,4.27,18.69,
153,51,221,P,2.98,4.39,20.4,
153,51,238,P,2.12,4.52,22.19,
153,51,255,P,1.5,4.65,23.84,
153,68,0,YR,3.73,3.87,10.12,
153,68,17,YR,3.13,3.88,9.58,
153,68,34,YR,2.02,3.89,8.82,
153,68,51,YR,0.02,3.91,7.98,
153,68,68,R,6.52,3.94,7.58,
153,68,85,R,2.09,3.98,7.65,
153,68,102,RP,7.28,4.03,8.09,
153,68,119,RP,3.79,4.08,9.04,
153,68,136,RP,1.11,4.15,10.28,
153,68,153,P,8.72,4.23,11.79,
153,68,170,P,6.77,4.31,13.43,
153,68,187,P,5.26,4.41,15.14,
153,68,204,P,3.89,4.51,16.98,
153,68,221,P,2.78,4.62,18.85,
153,68,238,P,1.98,4.74,20.62,
153,68,255,P,1.38,4.87,22.38,
153,85,0,YR,6.9,4.24,9.39,
153,85,17,YR,6.43,4.24,8.86,
153,85,34,YR,5.45,4.25,7.98,
153,85,51,YR,3.79,4.27,7.05,
153,85,68,YR,1,4.29,6.2,
153,85,85,R,6.5,4.33,5.8,
153,85,102,R,0.29,4.37,6.02,
153,85,119,RP,4.89,4.42,6.67,
153,85,136,RP,1.53,4.48,7.8,
153,85,153,P,8.66,4.55,9.46,
153,85,170,P,6.54,4.63,11.24,
153,85,187,P,5.02,4.71,13.1,
153,85,204,P,3.58,4.81,15.06,
153,85,221,P,2.48,4.91,17.08,
153,85,238,P,1.76,5.02,18.96,
153,85,255,P,1.22,5.14,20.56,
153,102,0,Y,0.64,4.64,8.72,
153,102,17,Y,0.32,4.65,8.16,
153,102,34,YR,9.69,4.65,7.4,
153,102,51,YR,8.56,4.67,6.38,
153,102,68,YR,6.55,4.69,5.38,
153,102,85,YR,3.11,4.72,4.56,
153,102,102,R,7.3,4.76,4.13,
153,102,119,RP,8.17,4.8,4.56,
153,102,136,RP,2.54,4.86,5.55,
153,102,153,P,8.6,4.92,7.01,
153,102,170,P,6.16,4.99,8.88,
153,102,187,P,4.51,5.07,10.83,
153,102,204,P,3.07,5.15,12.78,
153,102,221,P,2.06,5.25,14.67,
153,102,238,P,1.43,5.35,16.5,
153,102,255,P,0.95,5.45,18.41,
153,119,0,Y,4.49,5.08,8.5,
153,119,17,Y,4.3,5.08,7.96,
153,119,34,Y,3.91,5.09,7.25,
153,119,51,Y,3.22,5.1,6.2,
153,119,68,Y,2.12,5.12,5.18,
153,119,85,Y,0.26,5.15,4.12,
153,119,102,YR,6.96,5.18,3.16,
153,119,119,R,9.22,5.22,2.62,
153,119,136,RP,5.29,5.27,3.18,
153,119,153,P,8.75,5.33,4.51,
153,119,170,P,5.55,5.39,6.22,
153,119,187,P,3.55,5.46,8.16,
153,119,204,P,2.25,5.54,10.29,
153,119,221,P,1.42,5.62,12.3,
153,119,238,P,0.9,5.71,14.24,
153,119,255,P,0.54,5.81,15.96,
153,136,0,Y,8.3,5.54,8.62,
153,136,17,Y,8.22,5.54,8.15,
153,136,34,Y,8.08,5.55,7.51,
153,136,51,Y,7.83,5.56,6.59,
153,136,68,Y,7.41,5.58,5.51,
153,136,85,Y,6.7,5.61,4.41,
153,136,102,Y,5.31,5.63,3.23,
153,136,119,Y,2.89,5.67,2.05,
153,136,136,YR,5.79,5.71,1.11,
153,136,153,P,9.87,5.76,1.77,
153,136,170,P,3.76,5.82,3.73,
153,136,187,P,1.79,5.88,5.8,
153,136,204,P,0.88,5.95,8.04,
153,136,221,P,0.38,6.03,10.2,
153,136,238,P,0.08,6.11,12.06,
153,136,255,PB,9.85,6.2,13.9,
153,153,0,GY,1.51,6.02,9.38,
153,153,17,GY,1.53,6.03,9.02,
153,153,34,GY,1.57,6.03,8.39,
153,153,51,GY,1.64,6.04,7.56,
153,153,68,GY,1.78,6.06,6.61,
153,153,85,GY,1.96,6.08,5.5,
153,153,102,GY,2.24,6.11,4.32,
153,153,119,GY,2.77,6.14,3.07,
153,153,136,GY,4.12,6.18,1.83,
153,153,153,GY,7.95,6.22,0.69,
153,153,170,PB,4.47,6.27,1.44,
153,153,187,PB,7.46,6.33,3.69,
153,153,204,PB,8.19,6.39,5.75,
153,153,221,PB,8.49,6.46,7.87,
153,153,238,PB,8.63,6.53,9.84,
153,153,255,PB,8.73,6.62,11.62,
153,170,0,GY,3.74,6.52,10.38,
153,170,17,GY,3.8,6.52,10.04,
153,170,34,GY,3.92,6.53,9.57,
153,170,51,GY,4.13,6.54,8.87,
153,170,68,GY,4.48,6.55,7.97,
153,170,85,GY,4.99,6.57,6.98,
153,170,102,GY,5.46,6.59,5.91,
153,170,119,GY,6.15,6.62,4.73,
153,170,136,GY,7.4,6.66,3.57,
153,170,153,G,0.08,6.7,2.43,
153,170,170,G,8.98,6.74,1.67,
153,170,187,B,6.2,6.79,2.23,
153,170,204,PB,3.07,6.85,4.1,
153,170,221,PB,5.64,6.91,6.05,
153,170,238,PB,6.61,6.98,7.94,
153,170,255,PB,7.15,7.05,9.64,
153,187,0,GY,5.31,7.02,11.64,
153,187,17,GY,5.36,7.03,11.4,
153,187,34,GY,5.46,7.03,10.98,
153,187,51,GY,5.63,7.04,10.33,
153,187,68,GY,5.87,7.05,9.54,
153,187,85,GY,6.23,7.07,8.64,
153,187,102,GY,6.75,7.09,7.63,
153,187,119,GY,7.51,7.12,6.53,
153,187,136,GY,8.63,7.15,5.39,
153,187,153,G,0.46,7.18,4.28,
153,187,170,G,3.61,7.22,3.35,
153,187,187,BG,3.08,7.27,2.81,
153,187,204,B,3.16,7.32,3.13,
153,187,221,B,9.95,7.38,4.58,
153,187,238,PB,3.18,7.44,6.28,
153,187,255,PB,5.18,7.51,7.93,
153,204,0,GY,6.19,7.54,12.85,
153,204,17,GY,6.24,7.54,12.63,
153,204,34,GY,6.34,7.54,12.24,
153,204,51,GY,6.5,7.55,11.67,
153,204,68,GY,6.75,7.56,10.94,
153,204,85,GY,7.12,7.58,10.07,
153,204,102,GY,7.62,7.6,9.13,
153,204,119,GY,8.3,7.62,8.15,
153,204,136,GY,9.27,7.65,7.08,
153,204,153,G,0.62,7.68,6.04,
153,204,170,G,2.39,7.72,5.05,
153,204,187,G,6.55,7.76,4.3,
153,204,204,BG,4.46,7.8,3.87,
153,204,221,B,2.04,7.86,4.02,
153,204,238,B,7.72,7.91,5.11,
153,204,255,PB,1.21,7.97,6.54,
153,221,0,GY,6.9,8.05,13.96,
153,221,17,GY,6.96,8.05,13.78,
153,221,34,GY,7.05,8.06,13.45,
153,221,51,GY,7.21,8.06,12.94,
153,221,68,GY,7.46,8.07,12.26,
153,221,85,GY,7.78,8.09,11.49,
153,221,102,GY,8.21,8.1,10.62,
153,221,119,GY,8.8,8.13,9.67,
153,221,136,GY,9.62,8.15,8.7,
153,221,153,G,0.66,8.18,7.74,
153,221,170,G,1.95,8.21,6.64,
153,221,187,G,4.13,8.25,5.75,
153,221,204,G,8.77,8.29,5.12,
153,221,221,BG,5.25,8.34,4.79,
153,221,238,B,1.21,8.39,4.83,
153,221,255,B,6.05,8.45,5.54,
153,238,0,GY,7.45,8.56,14.89,
153,238,17,GY,7.5,8.57,14.72,
153,238,34,GY,7.58,8.57,14.45,
153,238,51,GY,7.72,8.58,14.01,
153,238,68,GY,7.93,8.59,13.42,
153,238,85,GY,8.22,8.6,12.7,
153,238,102,GY,8.62,8.61,11.86,
153,238,119,GY,9.14,8.63,10.94,
153,238,136,GY,9.85,8.66,9.98,
153,238,153,G,0.62,8.68,9.04,
153,238,170,G,1.63,8.71,8.09,
153,238,187,G,3.13,8.75,7.16,
153,238,204,G,5.51,8.79,6.33,
153,238,221,BG,0.28,8.83,5.79,
153,238,238,BG,5.79,8.87,5.47,
153,238,255,B,0.77,8.93,5.47,
153,255,0,GY,7.78,9.08,17.09,
153,255,17,GY,7.81,9.08,16.95,
153,255,34,GY,7.88,9.08,16.7,
153,255,51,GY,8,9.09,16.31,
153,255,68,GY,8.18,9.09,15.81,
153,255,85,GY,8.43,9.11,15.22,
153,255,102,GY,8.76,9.12,14.53,
153,255,119,GY,9.21,9.14,13.77,
153,255,136,GY,9.79,9.16,12.96,
153,255,153,G,0.44,9.18,12.17,
153,255,170,G,1.24,9.21,11.36,
153,255,187,G,2.34,9.24,10.72,
153,255,204,G,3.93,9.28,10.26,
153,255,221,G,6.66,9.31,9.93,
153,255,238,BG,1.09,9.36,9.95,
153,255,255,BG,5.61,9.4,10.28,
170,0,0,R,9.24,3.46,13.89,
170,0,17,R,8.44,3.46,13.57,
170,0,34,R,6.95,3.48,13.15,
170,0,51,R,4.69,3.5,12.79,
170,0,68,R,2.15,3.53,12.7,
170,0,85,RP,9.28,3.58,13.01,
170,0,102,RP,6.64,3.63,13.65,
170,0,119,RP,4.27,3.7,14.53,
170,0,136,RP,2.35,3.78,15.62,
170,0,153,RP,0.57,3.86,16.9,
170,0,170,P,8.82,3.96,18.2,
170,0,187,P,7.27,4.07,19.67,
170,0,204,P,5.91,4.18,21.31,
170,0,221,P,4.78,4.31,22.93,
170,0,238,P,3.67,4.44,24.42,
170,0,255,P,2.76,4.58,25.88,
170,17,0,R,9.54,3.53,13.52,
170,17,17,R,8.77,3.54,13.21,
170,17,34,R,7.33,3.55,12.74,
170,17,51,R,5.03,3.58,12.38,
170,17,68,R,2.5,3.61,12.27,
170,17,85,RP,9.51,3.65,12.55,
170,17,102,RP,6.78,3.7,13.21,
170,17,119,RP,4.33,3.77,14.08,
170,17,136,RP,2.39,3.84,15.2,
170,17,153,RP,0.55,3.93,16.54,
170,17,170,P,8.79,4.02,17.81,
170,17,187,P,7.24,4.13,19.19,
170,17,204,P,5.88,4.24,20.81,
170,17,221,P,4.74,4.36,22.48,
170,17,238,P,3.64,4.49,24.01,
170,17,255,P,2.74,4.63,25.53,
170,34,0,YR,0.05,3.67,12.93,
170,34,17,R,9.35,3.67,12.61,
170,34,34,R,8.03,3.69,12.13,
170,34,51,R,5.77,3.71,11.77,
170,34,68,R,3.13,3.74,11.64,
170,34,85,R,0.01,3.78,11.78,
170,34,102,RP,7.06,3.83,12.44,
170,34,119,RP,4.46,3.89,13.33,
170,34,136,RP,2.47,3.96,14.48,
170,34,153,RP,0.55,4.04,15.78,
170,34,170,P,8.76,4.14,16.96,
170,34,187,P,7.19,4.24,18.31,
170,34,204,P,5.83,4.35,19.93,
170,34,221,P,4.7,4.46,21.67,
170,34,238,P,3.59,4.59,23.32,
170,34,255,P,2.7,4.72,24.88,
170,51,0,YR,0.78,3.87,12.36,
170,51,17,YR,0.25,3.88,11.87,
170,51,34,R,9.15,3.89,11.37,
170,51,51,R,7.16,3.91,10.9,
170,51,68,R,4.21,3.94,10.73,
170,51,85,R,1.05,3.98,10.84,
170,51,102,RP,7.63,4.03,11.32,
170,51,119,RP,4.74,4.08,11.98,
170,51,136,RP,2.64,4.15,12.99,
170,51,153,RP,0.6,4.23,14.24,
170,51,170,P,8.71,4.31,15.62,
170,51,187,P,7.09,4.41,17.07,
170,51,204,P,5.75,4.51,18.76,
170,51,221,P,4.6,4.62,20.5,
170,51,238,P,3.52,4.74,22.24,
170,51,255,P,2.63,4.87,23.89,
170,68,0,YR,2.26,4.15,11.51,
170,68,17,YR,1.8,4.16,11.04,
170,68,34,YR,0.91,4.17,10.31,
170,68,51,R,9.26,4.18,9.59,
170,68,68,R,6.5,4.21,9.19,
170,68,85,R,3,4.24,9.13,
170,68,102,RP,8.98,4.29,9.46,
170,68,119,RP,5.43,4.34,10.17,
170,68,136,RP,2.95,4.4,11.1,
170,68,153,RP,0.69,4.47,12.34,
170,68,170,P,8.65,4.55,13.84,
170,68,187,P,6.96,4.64,15.48,
170,68,204,P,5.63,4.74,17.23,
170,68,221,P,4.46,4.84,19.09,
170,68,238,P,3.38,4.95,20.92,
170,68,255,P,2.5,5.07,22.47,
170,85,0,YR,4.9,4.48,10.6,
170,85,17,YR,4.45,4.49,10.06,
170,85,34,YR,3.6,4.5,9.34,
170,85,51,YR,2.13,4.51,8.44,
170,85,68,R,9.8,4.54,7.69,
170,85,85,R,6.24,4.57,7.39,
170,85,102,R,1.6,4.61,7.51,
170,85,119,RP,6.85,4.65,7.98,
170,85,136,RP,3.49,4.71,8.97,
170,85,153,RP,0.88,4.77,10.29,
170,85,170,P,8.59,4.85,11.82,
170,85,187,P,6.78,4.93,13.61,
170,85,204,P,5.46,5.01,15.47,
170,85,221,P,4.23,5.11,17.24,
170,85,238,P,3.14,5.22,18.97,
170,85,255,P,2.32,5.33,20.51,
170,102,0,YR,8.05,4.86,9.86,
170,102,17,YR,7.73,4.86,9.4,
170,102,34,YR,7.07,4.87,8.64,
170,102,51,YR,5.83,4.89,7.69,
170,102,68,YR,3.9,4.91,6.81,
170,102,85,YR,0.88,4.93,6.09,
170,102,102,R,6.39,4.97,5.81,
170,102,119,RP,9.88,5.01,6.1,
170,102,136,RP,4.6,5.06,6.81,
170,102,153,RP,1.31,5.12,7.89,
170,102,170,P,8.53,5.19,9.51,
170,102,187,P,6.57,5.26,11.25,
170,102,204,P,5.19,5.34,13.06,
170,102,221,P,3.87,5.43,14.91,
170,102,238,P,2.78,5.53,16.72,
170,102,255,P,2.05,5.63,18.48,
170,119,0,Y,1.53,5.27,9.37,
170,119,17,Y,1.3,5.28,8.91,
170,119,34,Y,0.85,5.28,8.12,
170,119,51,Y,0.08,5.3,7.22,
170,119,68,YR,8.82,5.31,6.2,
170,119,85,YR,6.76,5.34,5.28,
170,119,102,YR,3.18,5.37,4.51,
170,119,119,R,7.37,5.41,4.13,
170,119,136,RP,8.16,5.45,4.56,
170,119,153,RP,2.45,5.51,5.53,
170,119,170,P,8.56,5.57,6.97,
170,119,187,P,6.24,5.63,8.76,
170,119,204,P,4.73,5.71,10.66,
170,119,221,P,3.34,5.79,12.62,
170,119,238,P,2.32,5.88,14.47,
170,119,255,P,1.69,5.97,16.19,
170,136,0,Y,5,5.71,9.15,
170,136,17,Y,4.87,5.72,8.74,
170,136,34,Y,4.61,5.72,8.01,
170,136,51,Y,4.16,5.73,7.19,
170,136,68,Y,3.4,5.75,6.13,
170,136,85,Y,2.26,5.77,5.11,
170,136,102,Y,0.35,5.8,4.06,
170,136,119,YR,7.28,5.84,3.1,
170,136,136,R,9.57,5.88,2.55,
170,136,153,RP,5.47,5.92,3.17,
170,136,170,P,8.77,5.98,4.54,
170,136,187,P,5.59,6.04,6.18,
170,136,204,P,3.75,6.11,8.2,
170,136,221,P,2.47,6.18,10.15,
170,136,238,P,1.62,6.26,12.02,
170,136,255,P,1.06,6.35,13.81,
170,153,0,Y,8.6,6.18,9.39,
170,153,17,Y,8.54,6.18,9.04,
170,153,34,Y,8.44,6.19,8.42,
170,153,51,Y,8.27,6.2,7.59,
170,153,68,Y,7.98,6.21,6.61,
170,153,85,Y,7.53,6.23,5.5,
170,153,102,Y,6.78,6.26,4.38,
170,153,119,Y,5.4,6.29,3.19,
170,153,136,Y,2.98,6.32,2.02,
170,153,153,YR,6.8,6.37,1.09,
170,153,170,RP,0.08,6.42,1.73,
170,153,187,P,3.86,6.47,3.66,
170,153,204,P,1.88,6.53,5.71,
170,153,221,P,0.98,6.6,7.78,
170,153,238,P,0.5,6.67,9.72,
170,153,255,P,0.18,6.75,11.47,
170,170,0,GY,1.56,6.66,10,
170,170,17,GY,1.58,6.66,9.74,
170,170,34,GY,1.62,6.66,9.27,
170,170,51,GY,1.68,6.67,8.54,
170,170,68,GY,1.78,6.69,7.62,
170,170,85,GY,1.93,6.7,6.61,
170,170,102,GY,2.14,6.73,5.47,
170,170,119,GY,2.47,6.76,4.25,
170,170,136,GY,3.1,6.79,3.03,
170,170,153,GY,4.73,6.83,1.82,
170,170,170,GY,8.04,6.87,0.73,
170,170,187,PB,3.67,6.92,1.39,
170,170,204,PB,7.42,6.98,3.63,
170,170,221,PB,8.24,7.04,5.67,
170,170,238,PB,8.54,7.1,7.59,
170,170,255,PB,8.69,7.18,9.35,
